Time - Plot 0	Amplitude - Plot 0
4593	0.00408936
4594	-0.00643921
4595	0.00088501
4596	-0.00134277
4597	-0.00164795
4598	0.000274658
4599	-0.00323486
4600	-0.00198364
4601	-0.00134277
4602	-0.000701904
4603	-0.00259399
4604	-0.000366211
4605	-0.00610352
4606	0.00250244
4607	-0.00643921
4608	0.00152588
4609	-0.00485229
4610	-0.00134277
4611	-6.10E-05
4612	-0.00421143
4613	0.000579834
4614	-0.00357056
4615	-0.00134277
4616	-0.00134277
4617	-0.00198364
4618	-0.00259399
4619	0.00088501
4620	-0.00674438
4621	0.00408936
4622	-0.00738525
4623	0.00378418
4624	-0.0045166
4625	-0.00164795
4626	0.00216675
4627	-0.00772095
4628	0.00439453
4629	-0.00674438
4630	0.00216675
4631	-0.0045166
4632	-0.000366211
4633	-0.000366211
4634	0.00088501
4635	-0.00100708
4636	0.00250244
4637	-0.00323486
4638	0.00344849
4639	-0.00100708
4640	-6.10E-05
4641	0.00378418
4642	-0.00323486
4643	0.00665283
4644	-0.00421143
4645	0.00537109
4646	-0.000701904
4647	0.00250244
4648	0.00088501
4649	0.00314331
4650	0.000579834
4651	0.00408936
4652	-0.000366211
4653	0.00344849
4654	0.00314331
4655	-0.000701904
4656	0.00726318
4657	-0.00579834
4658	0.00952148
4659	-0.00421143
4660	0.00665283
4661	0.000274658
4662	0.00088501
4663	0.00473022
4664	0.000274658
4665	0.00408936
4666	0.000579834
4667	0.00280762
4668	0.00250244
4669	0.00216675
4670	0.00088501
4671	0.00439453
4672	-0.00292969
4673	0.00790405
4674	-0.00323486
4675	0.00665283
4676	-0.00164795
4677	0.00250244
4678	0.00408936
4679	-6.10E-05
4680	0.00567627
4681	-0.00259399
4682	0.00473022
4683	-0.00134277
4684	0.00378418
4685	-0.00134277
4686	0.00439453
4687	-0.00357056
4688	0.00567627
4689	-0.00323486
4690	0.00216675
4691	-6.10E-05
4692	-0.00259399
4693	0.00439453
4694	-0.00643921
4695	0.00537109
4696	-0.00485229
4697	0.0012207
4698	-0.00134277
4699	-0.00100708
4700	-0.00164795
4701	-0.000366211
4702	-0.00515747
4703	0.00314331
4704	-0.00579834
4705	0.00088501
4706	-0.00228882
4707	-0.00515747
4708	0.00344849
4709	-0.00961304
4710	0.00631714
4711	-0.00930786
4712	0.00314331
4713	-0.0045166
4714	-0.000701904
4715	-0.00134277
4716	-0.00292969
4717	-0.00100708
4718	-0.00134277
4719	-0.00134277
4720	-0.00357056
4721	0.000579834
4722	-0.00515747
4723	0.00408936
4724	-0.00772095
4725	0.00378418
4726	-0.00643921
4727	0.0012207
4728	-0.00164795
4729	-0.00323486
4730	0.000579834
4731	-0.00387573
4732	-0.000366211
4733	-0.00292969
4734	-0.00100708
4735	-0.00198364
4736	0.00088501
4737	-0.00515747
4738	0.0050354
4739	-0.00866699
4740	0.00567627
4741	-0.00643921
4742	0.00216675
4743	-0.000366211
4744	-0.00387573
4745	0.00537109
4746	-0.00643921
4747	0.00601196
4748	-0.0045166
4749	0.00408936
4750	0.000579834
4751	0.00216675
4752	-0.000366211
4753	0.00280762
4754	-0.00228882
4755	0.00473022
4756	-0.00259399
4757	0.00280762
4758	0.00152588
4759	-0.000701904
4760	0.00631714
4761	-0.00387573
4762	0.00823975
4763	-0.00292969
4764	0.00631714
4765	0.000579834
4766	0.00250244
4767	0.00088501
4768	0.00344849
4769	0.00088501
4770	0.00439453
4771	0.00152588
4772	0.00152588
4773	0.00537109
4774	-0.00292969
4775	0.00982666
4776	-0.0045166
4777	0.00888062
4778	-0.00292969
4779	0.00408936
4780	0.00344849
4781	-0.000366211
4782	0.0050354
4783	-0.000701904
4784	0.00344849
4785	0.0012207
4786	0.00088501
4787	0.00186157
4788	0.00314331
4789	-0.000701904
4790	0.00726318
4791	-0.0045166
4792	0.00726318
4793	-0.00357056
4794	0.00439453
4795	0.00088501
4796	-0.00100708
4797	0.00408936
4798	-0.00292969
4799	0.00344849
4800	-0.00134277
4801	0.00216675
4802	-0.00228882
4803	0.00280762
4804	-0.00323486
4805	0.00314331
4806	-0.00515747
4807	0.00186157
4808	-0.00198364
4809	-0.00164795
4810	0.000579834
4811	-0.00546265
4812	0.00439453
4813	-0.00579834
4814	0.00314331
4815	-0.00357056
4816	-0.00164795
4817	-0.00228882
4818	-0.00164795
4819	-0.00228882
4820	-0.000366211
4821	-0.00579834
4822	0.00088501
4823	-0.00357056
4824	-0.00164795
4825	-0.000701904
4826	-0.00610352
4827	0.00473022
4828	-0.00961304
4829	0.00537109
4830	-0.00738525
4831	0.000274658
4832	-0.00134277
4833	-0.00387573
4834	0.00088501
4835	-0.00515747
4836	-0.00100708
4837	-0.00164795
4838	-0.00164795
4839	-0.00228882
4840	-0.000366211
4841	-0.00579834
4842	0.00216675
4843	-0.00610352
4844	0.00250244
4845	-0.00292969
4846	-0.00100708
4847	0.000579834
4848	-0.00421143
4849	0.000579834
4850	-0.00228882
4851	-0.000701904
4852	-6.10E-05
4853	-0.00100708
4854	-0.00100708
4855	0.00152588
4856	-0.00387573
4857	0.00601196
4858	-0.00515747
4859	0.00439453
4860	-0.00134277
4861	0.000274658
4862	0.00408936
4863	-0.00387573
4864	0.00726318
4865	-0.00292969
4866	0.00537109
4867	-6.10E-05
4868	0.00152588
4869	0.00186157
4870	0.000579834
4871	0.00314331
4872	0.00250244
4873	0.000579834
4874	0.00408936
4875	0.000579834
4876	0.00344849
4877	0.00344849
4878	-0.000366211
4879	0.00537109
4880	-0.000701904
4881	0.00537109
4882	0.000274658
4883	0.00250244
4884	0.00186157
4885	0.00088501
4886	0.00280762
4887	0.00250244
4888	0.00152588
4889	0.00439453
4890	0.000579834
4891	0.000579834
4892	0.00314331
4893	-0.00164795
4894	0.00665283
4895	-0.00228882
4896	0.00439453
4897	0.0012207
4898	-0.00134277
4899	0.0050354
4900	-0.00228882
4901	0.00473022
4902	0.000274658
4903	0.000579834
4904	0.00378418
4905	-0.00134277
4906	0.00216675
4907	0.000274658
4908	-0.00164795
4909	0.00280762
4910	-0.00357056
4911	0.00378418
4912	-0.00198364
4913	0.000579834
4914	0.00216675
4915	-0.00323486
4916	0.00216675
4917	-0.00292969
4918	-0.000701904
4919	-0.00100708
4920	-0.00134277
4921	-0.000366211
4922	-0.00134277
4923	-0.00259399
4924	0.00088501
4925	-0.00357056
4926	0.000579834
4927	-0.00198364
4928	-0.00228882
4929	0.00088501
4930	-0.00546265
4931	-6.10E-05
4932	-0.00292969
4933	-0.00228882
4934	0.00088501
4935	-0.00515747
4936	0.0012207
4937	-0.00357056
4938	-0.00228882
4939	0.00088501
4940	-0.00546265
4941	0.00088501
4942	-0.00357056
4943	-0.00100708
4944	0.000274658
4945	-0.00515747
4946	0.00216675
4947	-0.00579834
4948	-0.000366211
4949	-0.00134277
4950	-0.00387573
4951	0.0012207
4952	-0.00421143
4953	0.0012207
4954	-0.00259399
4955	-0.00228882
4956	0.000274658
4957	-0.00387573
4958	0.00088501
4959	-0.00198364
4960	-0.00134277
4961	0.000579834
4962	-0.00100708
4963	0.000579834
4964	0.000274658
4965	-0.00100708
4966	0.00216675
4967	-0.000701904
4968	0.0012207
4969	0.00152588
4970	-0.00198364
4971	0.00439453
4972	-0.00164795
4973	0.00280762
4974	0.00088501
4975	-0.000701904
4976	0.00537109
4977	-0.00164795
4978	0.00408936
4979	0.00088501
4980	-0.000366211
4981	0.00537109
4982	-0.00198364
4983	0.00537109
4984	0.000579834
4985	0.000274658
4986	0.00695801
4987	-0.00100708
4988	0.00695801
4989	-0.000366211
4990	0.00216675
4991	0.00408936
4992	0.000274658
4993	0.00567627
4994	0.000274658
4995	0.00408936
4996	0.00186157
4997	0.0012207
4998	0.00216675
4999	0.00186157
5000	0.00088501
5001	0.00439453
5002	0.000579834
5003	0.00344849
5004	0.0774231
5005	0.180695
5006	0.303436
5007	0.369751
5008	0.51416
5009	0.567108
5010	0.706085
5011	0.772095
5012	0.884949
5013	0.974518
5014	1.05902
5015	1.16837
5016	1.22989
5017	1.34116
5018	1.3829
5019	1.49066
5020	1.5694
5021	1.66983
5022	1.75909
5023	1.84039
5024	1.94272
5025	2.00586
5026	2.10947
5027	2.15982
5028	2.24432
5029	2.29214
5030	2.39001
5031	2.49936
5032	2.56918
5033	2.68585
5034	2.73303
5035	2.82996
5036	2.87268
5037	2.92496
5038	2.9884
5039	3.07288
5040	3.19022
5041	3.24377
5042	3.33398
5043	3.36301
5044	3.3815
5045	3.46469
5046	3.57022
5047	3.66141
5048	3.71686
5049	3.78094
5050	3.73282
5051	3.74237
5052	3.81601
5053	3.90784
5054	3.94067
5055	3.96616
5056	3.9158
5057	4.01971
5058	4.13098
5059	4.1702
5060	4.22153
5061	4.19507
5062	4.30475
5063	4.39877
5064	4.45172
5065	4.47913
5066	4.42175
5067	4.54352
5068	4.64075
5069	4.69717
5070	4.71249
5071	4.78421
5072	4.91525
5073	4.98697
5074	5.0144
5075	4.95892
5076	5.08932
5077	5.19357
5078	5.23373
5079	5.17572
5080	5.2822
5081	5.39886
5082	5.42853
5083	5.42023
5084	5.28537
5085	5.396
5086	5.42819
5087	5.38199
5088	5.37973
5089	5.4639
5090	5.52289
5091	5.46774
5092	5.55127
5093	5.6539
5094	5.68484
5095	5.63892
5096	5.70206
5097	5.81396
5098	5.82224
5099	5.84009
5100	5.996
5101	6.06964
5102	6.04828
5103	6.07153
5104	6.19971
5105	6.24561
5106	6.11649
5107	6.2998
5108	6.39639
5109	6.3457
5110	6.15347
5111	6.25931
5112	6.26984
5113	6.05753
5114	6.24881
5115	6.31512
5116	6.26505
5117	6.31128
5118	6.42606
5119	6.41138
5120	6.32053
5121	6.46655
5122	6.53094
5123	6.48248
5124	6.66708
5125	6.74963
5126	6.69067
5127	6.75473
5128	6.86313
5129	6.8692
5130	6.83987
5131	6.99991
5132	6.96802
5133	6.69067
5134	6.82614
5135	6.83603
5136	6.62787
5137	6.80289
5138	6.85834
5139	6.71649
5140	6.90427
5141	6.94186
5142	6.87109
5143	6.92499
5144	7.02286
5145	6.96707
5146	7.12488
5147	7.23294
5148	7.17172
5149	7.23328
5150	7.35217
5151	7.28842
5152	7.33975
5153	7.44016
5154	7.36588
5155	7.1915
5156	7.25174
5157	7.17078
5158	7.13412
5159	7.23581
5160	7.14749
5161	7.22403
5162	7.3136
5163	7.22754
5164	7.27216
5165	7.36142
5166	7.29065
5167	7.48257
5168	7.56448
5169	7.40033
5170	7.59509
5171	7.65536
5172	7.51318
5173	7.70255
5174	7.73889
5175	7.36908
5176	7.53391
5177	7.52432
5178	7.32666
5179	7.4982
5180	7.45865
5181	7.41656
5182	7.57214
5183	7.53262
5184	7.49182
5185	7.63431
5186	7.56705
5187	7.74207
5188	7.83133
5189	7.7258
5190	7.85748
5191	7.91391
5192	7.77396
5193	7.96014
5194	7.97256
5195	7.64355
5196	7.78574
5197	7.71753
5198	7.61807
5199	7.77362
5200	7.63815
5201	7.76248
5202	7.79373
5203	7.53836
5204	7.76917
5205	7.82178
5206	7.81253
5207	8.02518
5208	7.98755
5209	7.97064
5210	8.1055
5211	8.04877
5212	8.11539
5213	8.18042
5214	7.87851
5215	7.93622
5216	7.92795
5217	7.71881
5218	7.89478
5219	7.83069
5220	7.87469
5221	7.94482
5222	7.87119
5223	7.91614
5224	8.01178
5225	7.9783
5226	8.17755
5227	8.16257
5228	8.13037
5229	8.28851
5230	8.146
5231	8.29965
5232	8.33536
5233	7.92569
5234	8.10297
5235	8.09021
5236	7.87692
5237	8.05164
5238	7.92316
5239	7.99521
5240	8.08893
5241	7.82019
5242	8.10233
5243	8.09436
5244	8.17596
5245	8.30731
5246	8.23526
5247	8.3121
5248	8.38925
5249	8.24036
5250	8.44247
5251	8.40167
5252	8.12973
5253	8.21231
5254	7.88873
5255	8.1004
5256	8.1272
5257	8.01657
5258	8.18744
5259	8.13644
5260	8.10168
5261	8.23462
5262	8.10901
5263	8.38287
5264	8.39435
5265	8.32358
5266	8.49573
5267	8.42303
5268	8.55151
5269	8.54831
5270	8.11984
5271	8.30222
5272	8.22983
5273	8.12082
5274	8.24228
5275	8.07458
5276	8.21262
5277	8.25024
5278	8.11157
5279	8.30316
5280	8.23209
5281	8.45746
5282	8.47595
5283	8.29584
5284	8.53461
5285	8.52951
5286	8.51389
5287	8.64206
5288	8.30475
5289	8.37427
5290	8.33154
5291	8.15906
5292	8.33633
5293	8.17117
5294	8.29935
5295	8.31433
5296	8.13547
5297	8.35864
5298	8.33472
5299	8.4613
5300	8.57001
5301	8.35608
5302	8.621
5303	8.61176
5304	8.56204
5305	8.68732
5306	8.56522
5307	8.409
5308	8.409
5309	8.22409
5310	8.36182
5311	8.26904
5312	8.35706
5313	8.39944
5314	8.19604
5315	8.41061
5316	8.3768
5317	8.53812
5318	8.60251
5319	8.3765
5320	8.65448
5321	8.65607
5322	8.63217
5323	8.72336
5324	8.39624
5325	8.47372
5326	8.44757
5327	8.27542
5328	8.40775
5329	8.29871
5330	8.40549
5331	8.4361
5332	8.27289
5333	8.47214
5334	8.40167
5335	8.59839
5336	8.67233
5337	8.50912
5338	8.73196
5339	8.67361
5340	8.70804
5341	8.79028
5342	8.33823
5343	8.53238
5344	8.44217
5345	8.35864
5346	8.44119
5347	8.26236
5348	8.47818
5349	8.4342
5350	8.35321
5351	8.50082
5352	8.35736
5353	8.64874
5354	8.65384
5355	8.58786
5356	8.76733
5357	8.48489
5358	8.78265
5359	8.78232
5360	8.43036
5361	8.55756
5362	8.40518
5363	8.43484
5364	8.43832
5365	8.33759
5366	8.51517
5367	8.42017
5368	8.4581
5369	8.53717
5370	8.49158
5371	8.73386
5372	8.65002
5373	8.71475
5374	8.82474
5375	8.62674
5376	8.83908
5377	8.76288
5378	8.5311
5379	8.56393
5380	8.26141
5381	8.49188
5382	8.42972
5383	8.46033
5384	8.54385
5385	8.30444
5386	8.52792
5387	8.51389
5388	8.63153
5389	8.73959
5390	8.45108
5391	8.78424
5392	8.77881
5393	8.76288
5394	8.87064
5395	8.38065
5396	8.599
5397	8.54544
5398	8.40741
5399	8.5123
5400	8.35193
5401	8.53207
5402	8.53015
5403	8.42749
5404	8.58817
5405	8.47116
5406	8.76862
5407	8.7514
5408	8.6835
5409	8.84705
5410	8.57382
5411	8.8652
5412	8.84448
5413	8.5174
5414	8.59265
5415	8.21835
5416	8.53781
5417	8.51102
5418	8.43866
5419	8.5799
5420	8.45746
5421	8.54672
5422	8.57416
5423	8.60794
5424	8.73959
5425	8.66531
5426	8.78104
5427	8.8378
5428	8.74185
5429	8.89423
5430	8.77213
5431	8.59775
5432	8.60443
5433	8.40231
5434	8.51996
5435	8.41412
5436	8.52185
5437	8.56842
5438	8.39624
5439	8.6019
5440	8.53589
5441	8.72781
5442	8.79858
5443	8.6532
5444	8.86139
5445	8.78201
5446	8.84991
5447	8.89551
5448	8.49924
5449	8.64874
5450	8.52951
5451	8.50592
5452	8.53845
5453	8.42398
5454	8.60156
5455	8.51007
5456	8.51804
5457	8.61273
5458	8.58499
5459	8.79413
5460	8.71921
5461	8.7836
5462	8.86298
5463	8.73035
5464	8.92038
5465	8.83972
5466	8.65259
5467	8.63663
5468	8.4039
5469	8.55246
5470	8.47659
5471	8.52441
5472	8.6073
5473	8.39816
5474	8.62262
5475	8.59073
5476	8.72974
5477	8.82919
5478	8.6615
5479	8.88626
5480	8.83173
5481	8.86362
5482	8.93631
5483	8.50592
5484	8.67841
5485	8.55981
5486	8.51358
5487	8.58945
5488	8.43036
5489	8.63025
5490	8.53015
5491	8.54385
5492	8.63535
5493	8.59998
5494	8.81165
5495	8.73865
5496	8.79987
5497	8.88275
5498	8.75458
5499	8.9245
5500	8.88242
5501	8.63474
5502	8.6749
5503	8.39688
5504	8.56744
5505	8.48489
5506	8.54514
5507	8.62643
5508	8.40424
5509	8.64014
5510	8.57001
5511	8.75684
5512	8.82919
5513	8.67648
5514	8.89615
5515	8.82153
5516	8.88498
5517	8.9325
5518	8.51837
5519	8.67105
5520	8.55087
5521	8.5155
5522	8.57605
5523	8.44662
5524	8.63153
5525	8.53271
5526	8.55597
5527	8.6344
5528	8.61719
5529	8.81516
5530	8.74216
5531	8.80273
5532	8.88977
5533	8.75491
5534	8.93024
5535	8.91272
5536	8.59454
5537	8.74884
5538	8.41028
5539	8.60794
5540	8.4718
5541	8.53653
5542	8.62961
5543	8.43451
5544	8.64874
5545	8.58148
5546	8.78043
5547	8.83459
5548	8.71027
5549	8.90729
5550	8.83557
5551	8.88562
5552	8.95734
5553	8.54608
5554	8.69785
5555	8.5531
5556	8.51102
5557	8.58752
5558	8.47754
5559	8.66467
5560	8.52823
5561	8.5853
5562	8.64108
5563	8.65704
5564	8.82886
5565	8.7699
5566	8.84259
5567	8.90253
5568	8.79541
5569	8.91144
5570	8.69083
5571	8.67233
5572	8.68573
5573	8.45779
5574	8.62387
5575	8.4581
5576	8.60666
5577	8.62006
5578	8.47629
5579	8.66245
5580	8.56808
5581	8.79858
5582	8.84259
5583	8.74152
5584	8.9328
5585	8.71219
5586	8.87766
5587	8.99402
5588	8.56967
5589	8.71921
5590	8.3819
5591	8.58435
5592	8.56235
5593	8.51804
5594	8.65067
5595	8.50497
5596	8.61688
5597	8.62994
5598	8.69177
5599	8.83972
5600	8.72525
5601	8.85278
5602	8.88721
5603	8.81961
5604	8.96277
5605	8.57956
5606	8.68765
5607	8.63855
5608	8.48105
5609	8.61145
5610	8.42432
5611	8.62198
5612	8.60156
5613	8.50339
5614	8.62802
5615	8.53397
5616	8.81995
5617	8.82632
5618	8.77563
5619	8.93439
5620	8.66818
5621	8.95129
5622	8.91623
5623	8.61273
5624	8.69656
5625	8.27032
5626	8.59741
5627	8.55374
5628	8.54608
5629	8.64969
5630	8.3902
5631	8.62262
5632	8.63025
5633	8.71887
5634	8.8566
5635	8.67139
5636	8.87064
5637	8.87573
5638	8.86871
5639	8.99368
5640	8.37585
5641	8.70645
5642	8.62387
5643	8.52823
5644	8.60443
5645	8.40836
5646	8.63153
5647	8.59775
5648	8.54544
5649	8.66882
5650	8.59775
5651	8.84323
5652	8.80942
5653	8.82251
5654	8.95065
5655	8.70517
5656	9.03195
5657	8.89551
5658	8.6481
5659	8.6835
5660	8.28564
5661	8.60922
5662	8.53589
5663	8.58179
5664	8.65195
5665	8.43771
5666	8.64746
5667	8.60602
5668	8.73514
5669	8.84799
5670	8.65067
5671	8.90698
5672	8.84512
5673	8.7699
5674	8.95322
5675	8.53461
5676	8.724
5677	8.58881
5678	8.60635
5679	8.59103
5680	8.44855
5681	8.64459
5682	8.56491
5683	8.57669
5684	8.66916
5685	8.60666
5686	8.85535
5687	8.77371
5688	8.85565
5689	8.92291
5690	8.76382
5691	8.97839
5692	8.86713
5693	8.68509
5694	8.67233
5695	8.44534
5696	8.61081
5697	8.50912
5698	8.59073
5699	8.64621
5700	8.45331
5701	8.68701
5702	8.5799
5703	8.79858
5704	8.84195
5705	8.70773
5706	8.91974
5707	8.82153
5708	8.93311
5709	8.93121
5710	8.57639
5711	8.71283
5712	8.56235
5713	8.5834
5714	8.58054
5715	8.5155
5716	8.66022
5717	8.53397
5718	8.60666
5719	8.66531
5720	8.67807
5721	8.86935
5722	8.74982
5723	8.89804
5724	8.914
5725	8.8461
5726	8.98221
5727	8.67139
5728	8.70963
5729	8.62994
5730	8.48935
5731	8.59869
5732	8.46799
5733	8.63184
5734	8.62579
5735	8.51038
5736	8.67966
5737	8.54608
5738	8.83365
5739	8.82312
5740	8.77563
5741	8.98666
5742	8.67105
5743	8.96085
5744	8.92389
5745	8.62897
5746	8.70773
5747	8.36374
5748	8.62198
5749	8.57065
5750	8.56363
5751	8.65927
5752	8.40775
5753	8.65225
5754	8.62836
5755	8.75269
5756	8.86935
5757	8.65067
5758	8.91653
5759	8.8735
5760	8.8869
5761	8.98795
5762	8.50912
5763	8.70422
5764	8.61749
5765	8.53271
5766	8.59103
5767	8.42496
5768	8.64557
5769	8.59103
5770	8.54736
5771	8.67297
5772	8.60126
5773	8.84641
5774	8.78519
5775	8.81516
5776	8.9194
5777	8.75012
5778	8.97073
5779	8.88977
5780	8.65607
5781	8.69464
5782	8.41824
5783	8.61432
5784	8.5257
5785	8.59265
5786	8.6478
5787	8.42749
5788	8.66373
5789	8.60315
5790	8.78806
5791	8.85629
5792	8.70868
5793	8.93121
5794	8.86169
5795	8.9325
5796	8.96851
5797	8.56204
5798	8.71536
5799	8.58084
5800	8.56873
5801	8.599
5802	8.48712
5803	8.66342
5804	8.5582
5805	8.53079
5806	8.66373
5807	8.67267
5808	8.88147
5809	8.76065
5810	8.8598
5811	8.91302
5812	8.81451
5813	8.97424
5814	8.80783
5815	8.68732
5816	8.67554
5817	8.47787
5818	8.65512
5819	8.45779
5820	8.64493
5821	8.63535
5822	8.49796
5823	8.67871
5824	8.57861
5825	8.82187
5826	8.84512
5827	8.77148
5828	8.94714
5829	8.65833
5830	8.97232
5831	8.95639
5832	8.60858
5833	8.8158
5834	8.43134
5835	8.64459
5836	8.57703
5837	8.54099
5838	8.66055
5839	8.40582
5840	8.64621
5841	8.64301
5842	8.72525
5843	8.86044
5844	8.62708
5845	8.89264
5846	8.88943
5847	8.86362
5848	9.02048
5849	8.42783
5850	8.70551
5851	8.64078
5852	8.52185
5853	8.61462
5854	8.44153
5855	8.67679
5856	8.61304
5857	8.5394
5858	8.67966
5859	8.56619
5860	8.84195
5861	8.81961
5862	8.81549
5863	8.93823
5864	8.70453
5865	9.03448
5866	8.91846
5867	8.64746
5868	8.70264
5869	8.39084
5870	8.60794
5871	8.55121
5872	8.58627
5873	8.64557
5874	8.37936
5875	8.65384
5876	8.62006
5877	8.77307
5878	8.85822
5879	8.6618
5880	8.91238
5881	8.86743
5882	8.91782
5883	8.94748
5884	8.53622
5885	8.7106
5886	8.6073
5887	8.57318
5888	8.57382
5889	8.46289
5890	8.6564
5891	8.58148
5892	8.59201
5893	8.67456
5894	8.63535
5895	8.85947
5896	8.78775
5897	8.86456
5898	8.93185
5899	8.70804
5900	8.98859
5901	8.88657
5902	8.71411
5903	8.68542
5904	8.46957
5905	8.6156
5906	8.51581
5907	8.60602
5908	8.64716
5909	8.45364
5910	8.66946
5911	8.58307
5912	8.81836
5913	8.85629
5914	8.72525
5915	8.92865
5916	8.82727
5917	8.93918
5918	8.9328
5919	8.56906
5920	8.72336
5921	8.56076
5922	8.58115
5923	8.58627
5924	8.52823
5925	8.66342
5926	8.53845
5927	8.62738
5928	8.71823
5929	8.69275
5930	8.86871
5931	8.74567
5932	8.89166
5933	8.91016
5934	8.84576
5935	8.98953
5936	8.63409
5937	8.69528
5938	8.65671
5939	8.5394
5940	8.6156
5941	8.46927
5942	8.62485
5943	8.61655
5944	8.5155
5945	8.67075
5946	8.53909
5947	8.83398
5948	8.81674
5949	8.7836
5950	8.97583
5951	8.70038
5952	8.94873
5953	8.92737
5954	8.62549
5955	8.66278
5956	8.37204
5957	8.60028
5958	8.56619
5959	8.56393
5960	8.6749
5961	8.43771
5962	8.67361
5963	8.63727
5964	8.75555
5965	8.86935
5966	8.65704
5967	8.92133
5968	8.88116
5969	8.89966
5970	8.92514
5971	8.53015
5972	8.71664
5973	8.62515
5974	8.54483
5975	8.61145
5976	8.44885
5977	8.65735
5978	8.59073
5979	8.53397
5980	8.66724
5981	8.62485
5982	8.85947
5983	8.79602
5984	8.83398
5985	8.92163
5986	8.78168
5987	8.96564
5988	8.89679
5989	8.69052
5990	8.69211
5991	8.43356
5992	8.60092
5993	8.52185
5994	8.59741
5995	8.66501
5996	8.44312
5997	8.67361
5998	8.59998
5999	8.80115
6000	8.83685
6001	8.73035
6002	8.92706
6003	8.85916
6004	8.85501
6005	8.79443
6006	8.28564
6007	8.3663
6008	8.17117
6009	8.01306
6010	7.96713
6011	7.73792
6012	7.84409
6013	7.70636
6014	7.43985
6015	7.51828
6016	7.46472
6017	7.3681
6018	7.4577
6019	7.33813
6020	7.18735
6021	7.25494
6022	7.14337
6023	6.99927
6024	7.03082
6025	6.96228
6026	6.52615
6027	6.59564
6028	6.52457
6029	6.08716
6030	6.25006
6031	6.24466
6032	6.1181
6033	6.00012
6034	6.03488
6035	5.96762
6036	5.81808
6037	5.75815
6038	5.77252
6039	5.69376
6040	5.57898
6041	5.65295
6042	5.63159
6043	5.54553
6044	5.38486
6045	5.43106
6046	5.42056
6047	5.33383
6048	5.16772
6049	5.20694
6050	5.20056
6051	5.12439
6052	4.86615
6053	4.81546
6054	4.80176
6055	4.75522
6056	4.64584
6057	4.47943
6058	4.50589
6059	4.48422
6060	4.42938
6061	4.32611
6062	4.25372
6063	4.26138
6064	4.24194
6065	4.17755
6066	4.09402
6067	3.96808
6068	3.99136
6069	3.97925
6070	3.94321
6071	3.88519
6072	3.78955
6073	3.82907
6074	3.81601
6075	3.80453
6076	3.74429
6077	3.67957
6078	3.57596
6079	3.58298
6080	3.58679
6081	3.55716
6082	3.51859
6083	3.46024
6084	3.34131
6085	3.35565
6086	3.35153
6087	3.33017
6088	3.30084
6089	3.24503
6090	3.18988
6091	3.04483
6092	3.01645
6093	3.00116
6094	2.97916
6095	2.9393
6096	2.89819
6097	2.83633
6098	2.70593
6099	2.71838
6100	2.71454
6101	2.70721
6102	2.66928
6103	2.65173
6104	2.59055
6105	2.55835
6106	2.4863
6107	2.46909
6108	2.45441
6109	2.44293
6110	2.4238
6111	2.39255
6112	2.36545
6113	2.32498
6114	2.28543
6115	2.23508
6116	2.1933
6117	2.18567
6118	2.18182
6119	2.15601
6120	2.14612
6121	2.11105
6122	2.0878
6123	2.05527
6124	2.01764
6125	1.98386
6126	1.97366
6127	1.97461
6128	1.96121
6129	1.94528
6130	1.93381
6131	1.90863
6132	1.88916
6133	1.86017
6134	1.83179
6135	1.80212
6136	1.76929
6137	1.73233
6138	1.71893
6139	1.70905
6140	1.703
6141	1.69089
6142	1.67526
6143	1.66187
6144	1.63669
6145	1.62234
6146	1.59396
6147	1.5726
6148	1.54678
6149	1.49545
6150	1.48398
6151	1.46133
6152	1.4559
6153	1.44794
6154	1.43106
6155	1.42944
6156	1.40619
6157	1.40109
6158	1.37909
6159	1.36124
6160	1.34818
6161	1.31915
6162	1.31149
6163	1.27771
6164	1.26974
6165	1.23914
6166	1.20056
6167	1.18207
6168	1.15784
6169	1.14478
6170	1.13934
6171	1.12595
6172	1.11575
6173	1.10651
6174	1.08578
6175	1.08163
6176	1.05804
6177	1.05389
6178	1.03159
6179	1.02106
6180	1.00641
6181	0.992371
6182	0.977722
6183	0.964325
6184	0.944244
6185	0.938507
6186	0.898315
6187	0.896729
6188	0.872192
6189	0.868683
6190	0.862305
6191	0.847961
6192	0.849548
6193	0.827545
6194	0.832031
6195	0.812561
6196	0.810669
6197	0.795044
6198	0.788971
6199	0.773987
6200	0.767609
6201	0.751038
6202	0.741791
6203	0.730957
6204	0.71756
6205	0.711182
6206	0.694946
6207	0.693329
6208	0.674835
6209	0.670715
6210	0.657318
6211	0.64743
6212	0.637878
6213	0.624786
6214	0.614288
6215	0.604401
6216	0.590057
6217	0.585571
6218	0.572845
6219	0.571564
6220	0.565491
6221	0.555939
6222	0.555298
6223	0.543182
6224	0.540955
6225	0.531708
6226	0.523102
6227	0.520538
6228	0.507172
6229	0.504913
6230	0.49408
6231	0.485474
6232	0.483582
6233	0.469849
6234	0.470825
6235	0.45871
6236	0.454559
6237	0.450104
6238	0.43988
6239	0.436066
6240	0.426178
6241	0.417572
6242	0.414703
6243	0.401642
6244	0.40036
6245	0.390167
6246	0.386017
6247	0.381226
6248	0.37326
6249	0.371674
6250	0.360504
6251	0.360199
6252	0.350311
6253	0.34552
6254	0.336914
6255	0.334381
6256	0.322266
6257	0.324799
6258	0.309509
6259	0.312042
6260	0.302155
6261	0.298035
6262	0.298981
6263	0.282715
